,0,1,2,3,4
0,2.2758,2.18875,1.0096232096354177e-07,2.81915,0.7714333333333336
1,0.8511666666666671,1.3706666666666665,1.0185241699218762e-07,1.9281666666666664,0.5158833333333334
2,0.8346000000000005,1.1012500000000005,1.0083516438802096e-07,0.4758166666666665,0.5030500000000001
3,0.8381666666666678,0.5432166666666668,1.0070800781250013e-07,0.4582333333333334,0.5359500000000001
4,1.478433333333334,0.5428333333333334,1.0159810384114597e-07,0.4460166666666667,0.5126166666666666
5,1.2561999999999995,1.5124333333333329,9.943644205729169e-08,0.4658833333333335,0.3032166666666665
6,1.8115000000000003,0.32625000000000015,-0.027283229116598768,0.6371333335876465,0.3785833333333335
7,0.3627333333333336,0.560616666666667,-0.13669989936153093,0.6989499994595847,0.27475000000000005
8,-0.4899166666666668,1.1194833333333332,-0.03453329861958837,2.1525666681289675,-0.07008333333333372
9,-1.1848666666666667,0.7503000000000002,-0.8701332377115886,1.6890166697184243,-0.2544833333333332
10,-1.8097833333333333,1.267583333333333,-1.0727833057403564,0.45466667022705054,-0.17324999999999946
11,-2.2058666666666666,1.005283333333335,-1.4731666666666667,0.3017333282470709,-0.5253500000000009
12,-2.274866666666667,1.2105166666666665,-0.3956166666666667,0.10318333841959593,-1.5938
13,-1.5727500000000003,1.3726499999999997,0.22869999999999946,-0.6955166534423829,-1.8104833333333332
14,-0.8568666666666664,0.9246166666666666,-1.2965666666666666,-2.687133334350586,-0.15211666666666668
15,-0.5951166666666667,0.9353333333333333,-1.413883333333333,-1.9728500188191735,-0.10904999999999987
16,-0.29826666666666646,0.2040166666666665,-1.7435500000000002,-2.0740166717529296,-0.13715
17,0.059699999999999975,-0.5724499374389644,-1.6566332377115887,-0.05543333333333322,0.02371666666666683
18,1.05485,-0.6787332465966543,-0.8797332168579101,0.1604166692097987,2.3136833333333335
19,1.0069833333333338,-0.06941660614013677,-0.04559990048408508,0.14991667406448347,1.9572666666666667
20,3.603983333333334,0.358333386739095,1.0118484497070323e-07,1.5579333583333332,1.4988833333333338
21,5.008499999999999,1.5844999999999996,1.0032653808593765e-07,2.832316666666666,2.606916666666667
22,3.896216666666666,2.561233333333333,1.0008165639495328e-07,0.6387666666666669,1.2788999999999997
23,3.5570833333333325,1.434200000000001,1.015007495880128e-07,0.7265166666666663,1.0987000000000002
24,1.4113333333333344,4.132075,1.0341008504231781e-07,2.649125,1.0609916666666663
25,0.979416666666666,2.900916666666665,9.991129239400239e-08,0.4703166666666666,0.3062999999999998
26,0.9009750000000004,2.259783333333333,9.99271869659425e-08,0.4394500000000002,0.5456833333333332
27,0.9224333333333332,1.4480666666666675,9.971062342325861e-08,0.4500499999999997,0.2999833333333335
28,0.9104833333333338,1.1343666666666672,9.9929173787435e-08,0.8188833333333332,0.3336666666666667
29,1.0103,0.3522666666666667,9.969472885131848e-08,1.1225,0.3395999999999998
30,1.2413000000000003,0.3264000000000002,-0.027316572334369037,1.3549833334604906,0.18014999999999978
31,0.7537833333333335,1.6243166666666657,-0.14328324882586807,0.3052833335240681,-0.18013333333333315
32,0.14576666666666638,0.22666666666666668,-0.10863328628540037,0.5452500001907348,-0.6600333333333334
33,-0.7048833333333338,1.5835333333333343,0.18464999999999987,0.5299666669209793,-0.9652333333333334
34,-1.7084666666666664,0.5572500000000002,-0.6579499966939294,0.25181666768391886,-0.8354333333333328
35,-2.12715,1.408533333333334,-1.5727832907358796,0.07421666208902966,-0.9511666666666669
36,-2.35845,-0.4030833262125657,-1.6507499908447267,0.11376666208902941,-0.8247166666666663
37,-1.7897166666666666,-1.1492833137512202,-0.5693166666666665,0.1198666707356768,-0.7579833333333339
38,-1.2810833333333342,-1.2542999468485505,2.117849999999998,-0.6026333394368493,-0.4961666666666662
39,-1.4229666666666667,0.8775000045776364,0.5488000000000013,-1.2608166615804035,0.3179333333333332
40,-0.9163333333333334,0.46359999999999957,0.5936000000000012,-0.4782666661580397,1.0302166666666668
41,1.9685666666666648,-0.6760333028157557,0.8473500000000003,0.026416653442382643,2.1803
42,2.122933333333333,-0.5531666325887044,2.5400333351135256,0.009866669082641444,2.5640333333333336
43,5.236399999999998,1.3147667096455893,-0.04274989965756735,0.09415004622383051,1.4138666666666664
44,5.192933333333331,9.918212890625013e-08,1.0041991869608576e-07,0.0630500749999981,1.5249166666666665
45,3.931883333333332,9.752909342447929e-08,1.0274251302083345e-07,0.7734000249999992,2.2621000000000007
46,1.8948499999999997,9.918212890625013e-08,9.860992431640641e-08,2.792933333333333,1.22525
47,1.3533666666666673,9.918212890625013e-08,1.0003050168355317e-07,2.7878499999999997,0.5896333333333336
48,1.7904500000000003,9.918212890625013e-08,9.983380635579437e-08,1.9899,0.5639583333333329
49,0.9643333333333344,9.918212890625013e-08,9.98377799987794e-08,0.4201833333333332,0.5083000000000001
50,0.9697833333333344,9.918212890625013e-08,9.991327921549485e-08,0.4272499999999999,0.5797333333333331
51,0.9800333333333334,9.918212890625013e-08,1.0035037994384777e-07,0.4585666666666667,0.7044499999999998
52,0.9736833333333332,9.918212890625013e-08,9.991327921549489e-08,0.4246166666666664,0.2959
53,1.41885,9.918212890625013e-08,9.97424125671388e-08,0.4333333333333335,0.5114333333333334
54,1.7586333333333337,-0.02604990030924479,-0.035416567214330036,0.6292999999841054,0.30738333333333323
55,0.9831500000000002,-0.11693324254353848,-0.15314989500045778,1.3026666673024498,-0.21289999999999987
56,-0.13221666666666687,-0.0633499603271484,-0.31219993871053076,0.578283334859212,-1.1184500000000002
57,-0.25206666666666666,0.456083349100749,-0.6269665751139324,0.9072333371480307,-1.3479666666666663
58,-0.4393000000000009,1.206566666666667,-0.7685833315531414,0.3855666702270504,-1.7055000000000002
59,-0.26693333333333324,-0.7934999898274735,-1.2674,0.16626666666666745,-1.8158833333333328
60,-0.6894833333333326,-0.97675,-1.5938166666666667,-0.016249997965494423,-2.0557666666666665
61,-1.2682166666666674,0.555000000000001,-0.5027999999999997,-0.03446665344238298,-1.56365
62,-0.7750499999999994,0.349566666666667,3.3340499999999986,-0.03661665445963491,-0.6077833333333333
63,-1.2819499999999997,1.4338333333333328,1.0019333333333336,-0.06404999440511183,0.515583333333334
64,-1.0071333333333337,1.1282499999999995,2.2355833333333317,-0.518199998982747,0.883383333333333
65,-0.318483333333334,0.37603335164388074,3.0009333333333332,-0.4649833267211918,1.8576333333333332
66,1.9378166666666665,-0.6343499455769858,-0.6471498900095626,-0.026733329900105907,1.572841666666667
67,1.548716666666667,-0.07531656786600749,-0.03213323278625806,0.10318337842638581,2.986533333333333
68,4.687783333333335,9.918212890625013e-08,1.0210673014322929e-07,0.1325167116666655,2.148983333333333
69,4.039583333333331,9.918212890625013e-08,1.0388692220052093e-07,2.266483333333333,1.258433333333333
70,2.9469,9.918212890625013e-08,1.0380065905337697e-07,1.2790166666666674,1.54655
71,2.2459,9.918212890625013e-08,9.93890855170322e-08,2.04115,2.109466666666666
72,0.9128833333333334,9.918212890625013e-08,9.918212890625013e-08,1.9320750000000009,0.2900833333333334
73,0.8333499999999993,9.918212890625013e-08,9.974158274417289e-08,0.4297999999999999,0.2915999999999997
74,0.8092999999999991,9.918212890625013e-08,9.964903195699065e-08,0.4625499999999999,0.2924666666666667
75,0.8260499999999993,9.918212890625013e-08,9.961525599161797e-08,0.4223666666666666,0.3304333333333332
76,0.8205666666666662,9.921391805013033e-08,9.783109029134129e-08,0.4321833333333333,0.3169333333333332
77,1.213833333333333,0.1669000562191009,1.4453000483036038,0.5109833333333335,0.28945
78,0.7340333333333336,0.35581666666666667,2.6538999999999993,2.7018666666189826,0.2668666666666666
79,0.3814166666666667,0.2804166666666672,1.0421333333333334,0.9562500006675728,-0.2656833333333334
80,-0.34548333333333314,0.1130500000000001,1.0777833333333335,0.32011666793823274,-0.49514999999999987
81,-0.7001833333333336,0.12068333333333348,0.314516666666667,0.2006333307902023,-1.169716666666667
82,-1.1627166666666668,-0.18929999999999958,-0.2766500000000005,-0.0005333433787022557,-1.681383333333333
83,-2.2797,-1.4813333333333327,-0.6490833333333339,-0.021700006103515967,-1.629933333333333
84,-2.4958833333333335,-0.45475,-0.4377166666666663,-0.011283325195312166,-1.6782166666666671
85,-1.4628333333333337,-0.07463333333333289,-0.33563333333333256,-0.015600018310548247,-0.3047500000000003
86,-1.3545666666666667,0.37428333333333397,0.15153333333333263,-0.642549995930989,0.8012333333333332
87,-1.758716666666667,0.33516666666666683,0.3600999999999992,-0.9832833424886074,-0.269233333333333
88,-0.9563166666666667,0.7082500000000009,-1.7717,-0.5117166707356775,0.48013333333333374
89,0.8904166666666665,1.0616000000000003,-0.9900000000000001,0.009116670227050427,1.8545833333333341
90,3.944066666666668,1.6046166666666664,-0.4190499999999999,-0.019316666793823156,1.9489333333333332
91,4.272350000000001,2.1761666666666657,2.6259000000000006,0.5294000175544985,2.133583333333333
92,4.10335,2.139533333333332,0.666016666666667,0.1109667416666647,1.30445
93,2.7808,2.7544666666666666,0.670466666666667,0.3722333849999987,2.2229
94,2.1478833333333327,2.7236166666666675,0.5344,1.919700000000001,1.7179666666666675
95,1.981216666666667,1.348633333333333,1.3674333333333335,1.9475333333333331,1.174666666666667
96,1.1093833333333332,1.3118583333333325,3.377866666666664,2.802733333333333,0.879033333333333
97,1.0117666666666667,0.3242833333333334,1.7623833333333332,0.4857666666666666,0.5301833416666666
98,2.189766666666667,1.0728166666666674,2.513716666666668,0.4262333333333333,0.3460000216666662
99,2.181633333333333,0.3232500000000002,1.1891333333333336,0.4451666666666666,0.4352166849999994
100,1.7153499999999997,0.3268666666666669,1.3774500000000005,0.8184833333333332,0.2863
101,0.993433333333333,0.3208500000000002,0.6808333333333334,0.4964666666666665,0.3101166666666667
102,1.872883333333334,0.36621666666666663,0.5479166666666669,1.303833333269755,0.19949999999999993
103,0.4355833333333329,0.9194,0.8658666666666665,1.497849999777475,-0.0766833333333331
104,-0.3769499999999999,1.2317999999999998,0.3067833333333336,1.715583332125345,-0.39661666666666684
105,-0.9789,0.7959833333333326,-0.14313333333333267,1.0061833292643223,-0.6725166666666671
106,-1.6889999999999992,0.5390666666666661,-0.0668833333333343,0.39539999237060486,-0.9455833333333328
107,-2.1654500000000008,-0.14323333333333332,-1.4929666666666659,0.016933340454102108,-1.1529
108,-2.3531166666666667,1.782399999999999,-0.7102166666666672,0.036283334859212424,-0.37781666666666647
109,-2.400991666666667,1.673933333333331,0.22233333333333327,-0.009600003051756456,-0.15466666666666562
110,-2.1421,0.6040166666666669,1.0018166666666666,-1.1209999989827473,-1.1189500000000001
111,-1.7256166666666672,0.5716333333333337,1.1416166666666658,-0.72315,-0.12466666666666626
112,-1.0640833333333335,-0.7249166666666664,1.0347166666666672,-0.3240666646321606,-0.22853333333333337
113,0.03376666666666639,0.3862166666666669,1.4238000000000006,-0.6295666463216143,0.8804666666666667
114,2.415083333333333,1.9185333211263023,2.2606499999999987,-0.1266499998728432,2.1082
115,2.031416666666666,1.1923166666666658,0.6651083333333336,-0.03714990806549257,1.7875333333333328
116,3.058033333333334,0.5166166666666665,0.6569500000000003,9.999999747378741e-08,2.596033333333333
117,3.622099999999999,0.523083333333333,0.898916666666666,0.1550167033333324,2.5412000000000003
118,3.5693999999999995,3.134516666666668,3.334416666666667,0.6692166666666668,2.317516666666666
119,2.344933333333334,4.140033333333333,1.1856166666666672,1.5288666666666664,0.6581666666666669
120,2.2084166666666665,1.1586833333333333,1.628733333333333,2.9278416666666667,0.8898833333333334
121,1.1772999999999991,1.0481333333333325,1.6616500000000007,2.5535,0.581866666666667
122,1.0666500000000003,0.914049999999999,0.6708999999999995,0.4685666666666667,0.5544666666666666
123,1.0835333333333337,1.0607666666666675,1.281666666666667,0.4326166666666667,0.3398666666666666
124,0.8718833333333337,0.626433333333333,0.6116000000000001,0.6758166666666666,0.5158666666666669
125,1.310666666666667,0.5193500000000001,0.8812166666666676,0.6644166666666668,0.3373499999999998
126,1.500583333333334,2.036716666666667,0.5567666666666667,0.4222666668891906,0.31746666666666684
127,0.2894999999999999,0.25234999999999996,0.6026499999999996,1.244783333269755,0.04271666666666685
128,0.09153333333333302,0.9039333333333335,1.2871666666666663,0.3013166673024498,-0.04761666666666686
129,-0.18388333333333384,0.7641333333333338,-0.06309999999999949,0.278299999745687,-0.004933333333333678
130,-1.144483333333334,-0.45158333333333345,0.1308999999999998,0.41498333028157575,0.01995000000000058
131,-1.6367333333333336,0.8791166666666665,-0.4965333333333335,0.0807999954223626,-1.792916666666667
132,-1.9060666666666668,-0.3768666666666678,0.07538333333333291,-0.07818332468668698,-0.13695000000000102
133,-1.4714499999999995,-1.1351499999999994,-1.7595666666666672,-0.058083344523110814,-0.0840333333333323
134,-0.8930500000000001,0.09960000000000058,-1.420833333333333,-0.027791669718424394,0.1752333333333329
135,-1.1303999999999998,-1.2415000000000005,-0.7116833333333337,-1.4782416595458987,0.3857666666666668
136,2.482416666666665,0.5989166666666672,-1.0875666666666675,-0.30413332621256517,0.8832499999999994
137,2.8485333333333327,1.7098333333333342,-0.11966666666666659,-0.09029999440511105,0.7469333333333332
138,3.0149833333333347,3.1945166666666664,0.9651666666666666,-0.10361666450500517,1.2278666666666664
139,2.2552333333333343,4.058983333333334,1.4032333333333333,0.19780003349449105,1.8970333333333336
140,1.9192500000000008,4.267016666666667,2.025816666666666,9.999999747378741e-08,1.5569999999999995
141,2.5040500000000003,2.917366666666667,1.7211333333333336,9.999999747378741e-08,2.561466666666667
142,3.047433333333334,1.7213166666666662,1.7203666666666662,1.2234166716666666,1.8391333333333328
143,2.1673333333333336,1.0226666666666653,1.8828166666666668,3.010116666666666,1.3841000000000003
144,1.895633333333333,0.7430749999999999,1.1030916666666666,0.8021083333333335,0.9283166666666672
145,1.0146833333333336,0.4240666666666662,1.5792,0.4545333333333333,0.67325
146,1.0539333333333332,0.5845333333333332,1.5887333333333338,0.4226666666666667,0.5567833333333334
147,1.1816666666666666,0.5404499999999998,1.124666666666667,0.4434499999999998,0.4478499999999999
148,1.1458499999999998,0.3785333333333338,0.8028666666666672,0.4347999999999999,0.3864666666666666
149,1.0882500000000002,0.4163166666666665,0.2292833333333334,0.4192666666666666,0.3328833333333334
150,1.0132166666666662,0.39879999999999993,1.011433333333333,0.6388666665236156,0.1947166666666669
151,0.3815166666666664,0.3057166666666666,1.510133333333333,0.5200833337465919,-0.2543666666666665
152,-0.4502166666666664,0.039733333333333065,0.5491166666666668,0.14114999955495194,-0.5501000000000001
153,-1.1331500000000005,-0.3315999999999999,-0.23501666666666665,0.104100000508626,-0.8252333333333335
154,-1.3488166666666668,-0.6092833333333328,-0.7597833333333328,0.07899999694824178,-0.8880499999999993
155,-2.0775499999999996,-0.6841500000000005,-1.0023500000000005,0.06086666564941412,-0.8004999999999998
156,-2.4609666666666667,1.021166666666666,-0.8342000000000007,0.07196667683919289,-0.8885333333333334
157,-1.7309333333333325,0.8691333333333344,-1.2860833333333332,-2.5876,-1.043716666666667
158,-1.6277833333333331,-1.043266666666667,-1.2290833333333329,-2.2740333140055338,-0.8421833333333335
159,-0.7141333333333335,-0.8897666666666673,-0.21960000000000024,-1.9288166636149087,0.14835000000000065
160,1.7046333333333337,-0.2635333333333345,-0.5061166666666668,-1.2337333292643233,0.7923166666666674
161,2.4312499999999995,0.09151666666666669,0.15544999999999942,0.09003334401448537,0.8694500000000001
162,3.446216666666667,0.6726500000000006,0.7703500000000003,-0.03971666367848736,1.772
163,3.7134666666666654,1.1940499999999998,1.9786000000000001,-0.02098324178934934,1.2943666666666669
164,3.958200000000001,1.297783333333334,1.7692166666666664,0.2456333983333317,1.5467833333333334
165,2.0457499999999995,1.3730333333333342,2.6509166666666677,2.186483333333333,2.150916666666667
166,2.148133333333334,1.3935166666666672,1.9161833333333325,3.044016666666666,0.9395
167,0.8846833333333326,3.0895499999999987,1.67905,2.395333333333333,1.9324
168,2.015208333333334,1.137633333333332,2.334908333333333,0.997325,0.8597666666666665
169,0.8682333333333333,0.2295499999999999,1.5305999999999995,1.857666666666667,0.7675833333333341
170,0.8583833333333332,0.2313166666666665,2.0275333333333334,0.4224,0.7676999999999995
171,0.7517166666666667,0.2825999999999999,0.7769333333333328,0.4211666666666666,0.5727666666666666
172,0.9265166666666672,0.4607499999999996,1.9538,0.4515333333333334,0.3036333333333332
173,1.0573333333333337,0.2737499999999997,0.2308,0.4122,0.3460166666666665
174,1.4717333333333333,0.3046666666666666,0.23014999999999994,0.3933999997138979,0.2011500000000001
175,0.48095,0.6083999999999999,0.7357333333333332,0.3213166670481363,-0.30144999999999994
176,-0.4141,0.9212833333333332,1.3504666666666676,0.28211666520436607,-0.5588666666666665
